x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
2.1198,6.1173,8.8198,-1.2568,2.8943,-6.914,2.4597,0.8006,40.6373,-26.8497,Bus
-0.4722,16.6236,29.9418,-43.5373,-0.4619,61.1435,54.4795,47.9466,12.6643,16.5248,Walk
3.2134,14.3395,-9.875,-24.8583,2.3513,9.8935,8.3127,-45.8315,32.1752,-2.112,Bus
-2.235,0.3413,25.6854,0.4554,-5.9357,14.621,-1.9906,-32.5429,53.7481,98.3899,Bus
2.4094,-11.9856,10.1515,24.6214,12.2764,36.7979,-17.0963,41.9474,-10.2617,69.0335,Others
-0.1308,7.344,-16.6946,28.9733,0.9386,29.673,-6.4275,-7.7468,22.4154,-19.152,Bicycle
4.8405,-8.9033,23.6197,0.1143,5.6792,6.7297,50.113,32.3984,8.6788,29.1799,Taxi
-2.396,-1.2428,-0.5877,21.9673,43.2085,74.9841,6.0792,-65.6657,13.476,64.6465,Taxi
6.4348,-6.702,-14.4983,-1.6971,63.1622,62.9158,-14.2639,-6.2198,55.1357,11.3176,Walk
8.0876,6.4885,14.3674,18.9128,40.7301,13.6622,40.5293,-78.8651,-4.1331,-44.6145,Bus
0.1456,-0.1157,19.6146,-14.4108,-21.2356,25.2693,-39.5307,32.8107,75.852,-27.4783,Walk
3.5657,-0.8685,13.9575,-0.134,-8.0714,-33.6493,-33.4853,-3.6694,-31.4908,12.0894,Walk
-9.4211,-18.9801,18.4335,15.9721,22.4685,25.6897,-2.1302,8.8619,-28.9583,38.7794,Taxi
10.0399,-3.5308,-7.8614,-13.2636,-0.6337,-7.4699,20.8542,8.2398,-15.5646,69.7278,Bicycle
13.3091,-0.9117,-5.8003,-16.5179,28.2427,44.0474,28.9437,7.1979,50.9469,50.6052,Bicycle
10.3068,-9.7689,-32.9271,6.6552,32.7973,4.7852,49.7306,-33.9488,-49.4222,-5.269,Walk
1.8052,2.5609,4.563,5.0823,8.6181,-61.5613,-49.4454,-6.7745,28.4461,69.5554,Bus
2.9569,1.8857,19.3115,11.9264,-20.7907,-64.4514,-29.4029,9.6898,49.1231,33.1561,Bicycle
-1.3199,-0.563,4.2895,-27.5627,17.1159,2.5511,1.4736,-6.9934,63.9692,105.5429,Bicycle
-0.573,7.7014,10.1929,5.1979,-41.4663,-9.1771,15.0432,31.8611,65.3034,-8.58,Walk
10.7393,-2.9941,-9.2388,-43.0478,-9.3103,-12.2239,-10.3695,14.8465,-62.6577,9.4246,Bus
-5.769,-9.9298,-6.3562,17.343,-40.3636,4.8152,-10.5488,-58.7339,25.4236,64.1011,Walk
-3.0878,-3.1974,18.9272,-12.9426,-3.0059,-60.753,18.6662,-49.9017,-68.7722,-31.5327,Bus
3.6736,4.1584,-16.5146,-1.9369,-10.7782,-12.1323,-25.1348,-16.6253,15.3227,-9.9914,Walk
-3.1861,6.8243,-8.868,3.0715,32.5593,-30.0913,49.6595,26.7034,-13.1148,15.3369,Bicycle
9.0607,7.0567,9.1467,2.5672,37.695,10.9698,9.0687,78.1409,-98.2224,-4.3841,Taxi
4.6466,3.2988,-18.6506,17.0756,27.305,28.7934,13.2646,-28.9035,40.1997,7.0998,Walk
-5.5238,7.8731,13.011,0.6674,-33.3739,11.9619,31.108,50.0228,-3.9091,57.952,Bicycle
5.8224,-25.8112,3.1721,2.0593,44.0654,8.0617,50.0648,28.404,8.6838,8.0718,Others
6.2397,3.4128,15.4932,3.4381,-37.7153,2.6188,-23.9453,-11.5096,28.7087,38.2778,Walk
-0.4822,14.4302,-0.0958,-48.3211,-3.4868,-20.7299,53.182,7.3134,29.0947,33.3262,Walk
12.3054,5.2159,3.7912,21.2854,-8.6662,46.1471,-20.7077,42.7507,-7.3514,29.0749,Others
1.0202,-0.3799,-23.5849,-4.1823,-4.4454,29.2729,-23.6885,-19.3907,72.4498,-6.9455,Taxi
-0.9164,-4.4063,-9.1057,22.6433,7.6529,20.7743,-9.2284,-35.3396,108.6083,10.8913,Taxi
4.6373,-6.0643,3.8352,16.3696,24.2858,54.678,-16.0559,-13.862,17.9209,14.8855,Taxi
8.3867,6.0987,-34.2919,-5.0451,42.8354,15.9126,21.2641,31.3657,44.2197,19.1282,Taxi
6.8599,-11.2637,8.572,-9.598,-10.2905,-1.4385,8.1629,-2.2066,18.1339,-19.9722,Bus
1.6465,9.6813,13.9365,23.2392,36.7977,5.4995,48.2364,-42.3148,-55.8795,90.6066,Taxi
-16.1898,7.4338,40.3889,-2.2008,12.1906,40.3104,-66.0679,87.0358,-24.5295,63.4561,Taxi
-4.5291,-12.2971,5.0956,-7.1579,30.8711,-31.6906,-21.9633,-51.7674,4.6647,20.2283,Bicycle
-8.2409,6.5591,1.0291,5.7203,12.781,62.8378,-4.2073,42.7203,-35.3288,-19.3466,Bicycle
-6.3064,9.4408,19.5127,-26.5762,-50.1842,8.6897,-3.0613,-6.1513,-57.7815,37.311,Bus
9.6781,-19.4121,8.1652,-2.6767,22.8752,0.0111,-35.5258,-11.8963,45.8095,67.4667,Bus
0.2657,5.3971,-6.7332,-5.726,11.7198,14.4234,-43.5916,-9.7982,-13.1653,-42.4182,Bicycle
-2.0334,11.5754,27.2273,15.0573,27.4386,27.6584,28.2565,-0.1855,51.7407,-27.4893,Taxi
-0.1872,8.037,-0.1572,5.5757,18.1495,13.9313,-37.1154,51.7091,53.2821,-92.9686,Walk
-5.5653,10.4973,1.3006,-43.2388,16.8003,-1.7082,-13.4376,19.332,-61.6835,35.7026,Bicycle
-0.8347,-4.4626,9.8182,-8.0822,36.5455,-2.0839,68.1524,94.4153,51.8616,33.9725,Taxi
13.2816,4.7076,11.2746,-4.7271,44.8938,-30.9477,-24.8879,33.6146,-34.4046,81.2314,Bicycle
-4.6063,3.4406,-13.0477,17.301,38.3437,13.7678,13.2358,-33.0365,-37.7184,12.0352,Walk
-0.7023,11.0401,-57.7147,-22.5987,61.9099,-5.6138,-5.7501,-0.7918,70.0211,-71.4937,Bicycle
-2.7531,4.261,20.9624,-9.4631,-8.2069,-8.4646,-31.6302,18.0985,22.7303,-32.615,Bicycle
-3.0228,-6.0001,11.3722,-9.8568,38.3535,-48.8635,66.5663,83.4175,52.8067,143.5059,Bus
-2.9579,-18.6483,1.2984,32.7672,-7.899,17.104,-13.4899,28.9541,78.118,20.9545,Walk
3.4711,2.3047,5.9267,43.9909,-50.9911,-5.6501,39.2916,-51.934,-40.9032,25.8027,Taxi
4.2224,-3.0972,7.6079,9.9937,26.9348,-30.6603,-35.3351,-6.5335,77.1487,-37.829,Walk
0.994,3.4107,-7.2223,23.3574,-3.7043,-31.9143,50.6139,5.8427,16.4994,43.6584,Bicycle
-2.3216,-0.8749,15.3307,14.6841,-30.7692,43.6102,-20.3828,40.2986,-14.6641,-37.4042,Taxi
-10.7813,1.7561,-5.609,8.5507,-61.6466,45.1056,21.3955,15.0106,-28.8714,-22.9065,Others
-4.8081,10.5338,11.3389,-1.4488,13.0014,-20.0397,-23.5092,-26.6173,34.618,33.6555,Walk
1.4755,-9.5939,-20.335,-31.7279,-21.3487,13.4101,34.8748,22.7993,54.5151,-45.543,Walk
3.8253,-9.9742,5.3852,-35.786,14.1061,-42.7213,40.6572,-38.9328,-4.7202,20.9151,Bus
-2.4063,3.9422,6.2812,-36.2986,31.8388,53.8118,31.3234,8.6185,52.2856,39.0986,Bus
1.078,-7.6482,-15.0462,40.0483,-2.3314,28.1279,27.3182,22.9768,-27.1919,-3.7961,Others
0.8673,-14.8908,-8.9488,-11.3663,-47.2631,9.8644,-24.851,-45.7213,42.8627,125.8342,Walk
0.2667,9.9858,28.2094,-3.9439,1.1743,27.1635,10.3955,-10.8869,82.4896,-7.2154,Bicycle
4.8881,15.8834,-36.3036,-5.3398,-29.4761,22.5368,19.4277,-1.9302,35.2,6.7972,Bicycle
5.4071,-0.4636,21.1748,4.8146,-19.0435,-18.259,24.0547,58.1735,-31.5271,10.9202,Taxi
-4.1275,5.2708,-18.6231,39.1016,-6.9869,-38.3478,-7.0212,-43.6827,-9.6729,-65.0405,Bicycle
4.5254,-11.8992,-2.112,-28.0534,5.7931,-3.0638,24.9145,46.8899,10.3033,-5.429,Taxi
-0.8962,19.2401,10.1227,19.8175,-8.4031,-40.9296,-1.6098,-0.461,-6.982,12.4374,Taxi
4.7911,0.1496,-13.514,9.0539,0.8212,-8.2715,9.7285,1.099,-23.6989,60.9604,Walk
2.4284,-15.2853,27.1848,70.6152,-22.226,8.3818,13.3435,30.354,54.2248,8.1593,Taxi
-4.4336,-12.1465,11.51,24.6171,29.3243,-3.2909,7.4391,34.6282,-16.5209,13.8548,Taxi
-1.5817,-3.8492,-5.0652,8.1188,-5.1404,51.3366,23.2125,74.5233,102.0301,-2.1235,Others
-1.554,9.0572,2.838,-1.99,-12.3779,-1.9947,33.9461,16.6336,2.1107,-20.8633,Taxi
10.4659,17.8084,-7.0834,19.0686,13.6041,-27.098,37.9829,67.2551,-8.3512,-14.8601,Others
-5.5186,-10.804,-4.4598,-29.8524,34.7006,-14.6355,4.2294,10.3597,-62.9187,-87.8495,Bus
5.622,0.596,-9.4822,-12.3457,-11.4454,-18.4536,78.3592,50.1376,-24.7522,-38.5823,Walk
2.7621,11.5144,7.3639,23.7111,2.5574,55.873,0.3505,35.3023,75.0787,44.1586,Bicycle
1.9223,3.8416,29.2303,4.9676,-3.1791,-11.8938,-23.3822,-45.4422,26.2851,67.6761,Bus
4.6773,16.1429,-3.8033,-10.8391,-35.3866,-0.6565,-0.6343,-45.0846,37.1222,66.7709,Walk
-2.2411,-9.7285,-4.1328,-23.6327,21.4002,15.3051,41.5444,-25.4711,21.7424,-9.5756,Bus
7.5996,-2.5563,29.3832,-25.3886,44.5628,13.7339,-33.1724,30.4371,-105.9248,-12.5766,Bicycle
-1.8554,13.091,-31.5386,6.5539,11.3998,-22.0832,30.7361,84.6191,-30.0171,69.6404,Others
-3.2176,10.0786,-3.5184,-7.9787,-6.5161,64.1342,46.9823,18.5603,7.9679,68.2787,Taxi
-0.3093,-20.2342,-27.2558,17.2561,1.3485,-4.0126,61.6829,18.0595,-11.2164,9.0246,Taxi
0.2165,-11.3271,-5.6984,-8.7385,21.7776,4.6602,-4.4049,-55.4085,-2.5407,50.4145,Bus
3.8995,-9.4858,-8.7848,9.5686,40.6937,-24.1456,79.0847,-29.6834,-0.4307,-36.3107,Walk
6.7702,7.9484,2.1268,38.9393,-15.4748,75.2334,4.8099,-61.0417,48.3848,57.5857,Bicycle
-3.7268,-16.6349,-17.1249,-2.7201,8.5225,31.5328,20.229,0.5998,14.4511,-61.9263,Taxi
3.2429,17.1405,-1.7161,-27.4442,15.606,-2.742,34.8435,42.0477,0.5259,-51.0365,Walk
1.6994,6.8643,-2.9051,6.6721,39.1856,5.5242,32.3477,-20.5526,64.1792,27.5806,Bicycle
3.0442,7.8756,16.9088,50.6194,12.9529,8.4404,4.3314,23.2268,74.7898,17.5426,Taxi
1.0696,-2.134,9.2873,10.5779,26.6627,17.9241,-34.3289,-40.8798,36.1896,31.8605,Walk
1.5555,6.3751,16.1796,0.0472,24.6765,-31.6535,48.9348,-40.978,6.6671,-1.7354,Bicycle
-1.6678,11.9645,7.5574,4.7612,4.9416,6.2532,-9.4068,-19.3491,26.0128,-15.484,Walk
-5.848,4.277,3.7514,3.8918,43.6499,-21.0425,-30.9932,-55.7088,91.799,-62.3324,Bus
-7.6307,1.5021,16.1025,28.6137,48.643,7.347,35.435,-10.6252,8.9922,-1.6478,Bicycle
-5.3678,13.8145,-28.1975,12.7638,1.7914,4.0579,41.4168,-67.9928,-7.7054,31.1536,Walk
-2.4717,9.2311,4.9805,6.8968,27.9106,31.8815,25.6313,-6.7619,-5.8189,51.6243,Walk
7.4469,-19.3274,-1.9641,18.8768,-6.1105,9.4314,-4.3869,-7.9727,-12.3688,58.3295,Bus
1.4923,18.7863,16.5843,-25.3912,43.1685,-28.9745,-75.06,35.8964,118.8792,15.2518,Bus
9.6181,10.9667,29.6258,12.1365,-4.9625,-26.671,9.8505,-20.0744,-64.3281,-122.4244,Taxi
5.5909,-9.562,0.1712,6.1234,30.3794,-1.0261,70.3432,16.8192,-27.0575,119.4978,Bicycle
-1.197,10.7487,-3.0371,19.7341,6.076,33.5951,36.5448,17.471,11.9324,8.8469,Taxi
0.3103,14.436,-0.3391,8.504,-2.0582,-33.5789,-28.6287,82.0461,29.5607,0.9819,Taxi
2.7147,-0.4447,9.7671,26.0273,-7.2175,51.6368,20.5019,46.4925,14.5036,-43.3548,Taxi
6.749,-0.2884,13.6682,-23.0831,-6.9009,-11.5597,16.8628,-15.6831,-73.297,-15.9262,Taxi
9.4123,1.2803,23.8363,-4.2672,2.3289,0.4931,69.1578,-23.6781,25.4367,-77.4862,Bus
5.8337,-20.4923,2.2361,29.0559,24.5547,-51.798,10.1406,-57.543,26.2874,-86.6171,Walk
-3.8006,-3.7015,3.0856,-16.5439,16.3225,-4.0719,20.7425,28.3211,7.386,-110.5321,Bicycle
-4.2141,-7.5579,-2.4246,3.0459,12.8707,37.7547,61.7031,-13.6119,-10.6195,36.6795,Bicycle
-4.9683,-21.3055,-16.364,11.7673,-35.9494,24.7649,24.251,-24.788,-62.4821,108.7591,Walk
4.2975,6.5306,5.0906,1.57,28.6636,32.6319,-31.9297,-43.2981,-2.8626,37.9265,Bus
3.0092,15.8611,23.2906,-3.6345,-9.8874,-2.6098,-34.1623,-11.002,-10.6955,-58.8704,Bicycle
0.6832,2.5691,-6.2494,39.0357,3.981,9.9705,-0.098,-3.268,93.027,40.6778,Bicycle
1.2465,-7.1396,17.8259,36.8165,-10.2869,56.395,5.3249,-45.6979,-30.5087,-62.8643,Bicycle
-2.8115,-3.1877,-1.3109,-5.1536,-19.1148,-8.0977,-23.3181,39.583,15.589,61.7013,Bicycle
4.1347,-4.8062,9.1952,-1.9295,56.5155,3.2357,-57.0179,-45.2402,-41.9965,-14.5853,Bicycle
-0.4943,12.3453,9.4858,-27.1283,-19.4509,24.9859,-1.193,118.4108,24.0482,34.125,Taxi
-1.4655,-4.1867,-0.2372,-35.6745,7.3024,13.5122,2.1636,72.8534,-42.548,94.3739,Bicycle
-5.3867,9.2562,6.9082,23.1163,-23.3758,-32.087,-7.7332,20.5988,-5.306,20.1302,Bicycle
2.6782,-1.3006,-9.6,7.4428,0.0302,10.1217,59.2104,52.0532,12.6577,-23.8842,Taxi
-5.2671,13.1061,-12.6988,24.5331,-13.8558,-11.29,30.7056,-11.4635,116.4743,6.352,Bicycle
7.5655,17.418,1.2018,26.346,19.9309,-20.3312,-36.2813,3.1183,52.9404,10.1642,Bicycle
-4.3414,-5.8414,3.5327,-1.9055,2.1773,-0.2281,-37.9234,106.8326,-25.6105,-80.7701,Others
-8.573,2.0298,8.2597,-22.504,21.993,8.7588,-48.2672,6.0772,-23.7485,-14.6559,Bicycle
3.538,8.7556,-0.4593,6.7397,-53.0311,0.8987,2.9728,16.8529,-7.6123,-9.2419,Others
0.6186,8.5352,-9.2748,6.7873,-3.8263,13.969,37.1398,22.6566,21.9425,-83.9278,Taxi
14.3318,13.3181,13.4225,3.6799,-20.7163,21.6079,-45.5151,-4.4085,62.3291,24.7418,Taxi
-5.0636,-17.3601,14.3402,15.9395,-39.6121,-20.5257,46.2003,5.008,-32.1399,-55.8092,Bicycle
8.9658,-4.2886,-9.0104,-44.2904,-14.7211,-8.0139,-19.8231,-10.4297,-56.2525,-9.5075,Bicycle
6.2889,-4.482,8.2296,35.0898,27.4744,-27.414,-27.3566,2.8747,-6.825,26.9458,Taxi
-1.2609,4.8089,-3.8201,10.3753,51.418,35.6979,13.3639,-16.8281,-2.1084,56.3295,Others
3.4238,-5.1616,-7.9973,-26.3029,-3.148,-24.4117,-36.8037,-56.3246,83.1075,5.0479,Bus
-3.7708,4.3144,-3.0531,18.4288,39.0405,-4.0396,-84.2503,21.1951,-32.3827,-39.616,Others
-0.7909,3.4045,14.8439,21.0779,-17.8912,8.6615,34.2837,9.3083,52.5042,-46.4345,Bicycle
8.3304,-1.1052,7.5099,11.9973,-1.6877,1.4926,35.399,37.6263,27.7452,-76.7419,Bicycle
0.259,6.3849,8.2645,18.9165,-2.2532,21.2287,11.9566,41.8445,53.7669,-84.4507,Others
0.3939,4.2977,29.6407,-21.5257,24.4269,17.5305,-22.6011,54.3832,-13.3602,82.6654,Bus
1.1279,-0.0361,7.9971,-22.2272,-18.481,-22.8677,-23.0851,-10.3845,2.3326,12.4654,Walk
-8.3667,26.5527,22.8416,-40.0858,34.4708,2.0814,51.242,-12.475,-4.4437,-75.3567,Bus
5.6076,8.5563,16.7018,15.9367,46.4294,20.7885,26.3892,-19.7361,-18.2383,7.6013,Walk
-2.9628,11.8155,35.6642,10.7384,86.3417,-31.4543,77.3519,88.6797,13.8089,-63.6989,Walk
-3.9804,9.6357,0.7022,6.4416,2.7926,-21.7747,70.3525,14.0942,-23.4754,6.3604,Bicycle
-0.6701,6.2972,-0.8458,7.4957,-27.6779,8.6166,-47.5836,41.8499,-48.8415,-27.9775,Taxi
-1.6984,-2.1283,-15.8935,41.373,30.262,-2.0917,19.8604,32.4918,5.306,-66.3899,Bicycle
8.8646,0.4664,9.9264,-16.9039,25.0506,1.7307,-4.1535,53.846,-66.762,9.7376,Taxi
-3.1305,-15.1753,-8.2408,1.1556,-26.1832,5.6597,-11.6619,4.7609,82.4201,-33.0064,Others
-3.7493,10.1608,0.1999,22.4486,44.3914,-14.6129,1.1876,-42.8976,37.3427,46.0234,Walk
10.6667,-9.5874,-19.3534,20.1921,4.564,15.5836,-16.1581,-10.8364,6.8487,-62.9017,Others
-0.729,5.9292,-8.1013,5.8631,17.302,67.6921,30.0331,-95.4842,-13.6726,-50.6512,Walk
5.2989,7.2427,6.0581,18.4464,-39.6302,47.1507,33.7672,-51.6132,15.7711,-69.1948,Bicycle
9.7949,3.2237,16.0363,20.6202,-23.2059,-6.4581,26.4286,16.9795,56.6531,-55.5903,Taxi
-5.291,15.8257,16.3953,-35.738,0.9496,0.4753,7.6044,48.999,-42.9095,52.1322,Walk
1.9805,2.9575,-12.7596,11.247,18.4358,-8.321,0.6716,69.6336,27.3481,45.8835,Walk
-3.4021,-1.855,-3.8757,5.9274,14.9953,-36.0422,0.5166,53.3631,-62.9491,58.136,Taxi
3.9768,3.5362,14.7034,3.9979,22.8007,12.7877,-64.1316,-17.437,-75.4453,-75.5184,Walk
6.4806,5.3356,10.2838,-24.228,-68.6246,-0.0209,61.2525,4.4512,-53.3953,9.8243,Walk
3.3544,7.3878,-17.9511,9.0914,4.6521,11.3992,28.2979,16.0708,20.074,44.7052,Bicycle
4.6583,15.3645,13.5296,21.8567,-12.3849,-53.1142,36.1781,49.9822,-21.664,-19.8865,Taxi
1.7743,16.1839,-11.2619,-3.5411,26.3314,6.4005,35.9659,9.2362,24.0398,8.7261,Taxi
8.7883,4.8018,-16.8402,-32.6246,31.2105,-12.5708,22.9243,-9.7743,0.0602,-32.6114,Bus
-3.0354,0.6368,-14.3474,-7.4464,25.5236,5.3964,37.9464,85.3335,-35.1852,-14.6988,Others
1.9658,18.4558,12.8374,13.9091,17.0081,16.1539,17.3476,3.337,35.9452,55.2134,Taxi
-0.8307,-0.4016,14.9462,1.5998,34.0944,-39.2308,12.8196,-28.2301,55.596,8.7875,Bus
2.7732,-1.0638,21.4105,-1.3259,29.7442,16.7042,57.1652,19.7398,-9.3106,51.4141,Taxi
-3.4338,14.4882,-2.2382,2.2846,25.7079,-7.2601,54.3357,21.4029,3.89,15.3009,Taxi
-0.7472,-13.8689,0.0276,41.19,26.306,8.7577,65.1651,14.9875,-9.3533,22.4458,Bicycle
8.5102,-5.2695,10.5837,0.5012,11.8389,30.8445,-48.9153,81.5624,67.5421,56.8181,Bicycle
0.1927,13.4802,-12.2837,1.2672,-4.7171,-36.4812,8.1911,49.9554,-52.4395,-20.7843,Taxi
-1.5962,-11.7963,-5.689,-5.8221,14.6744,-17.3358,4.557,98.4174,-21.4756,112.9682,Taxi
1.383,-7.5053,17.8905,39.0027,-5.2635,-27.9129,5.7968,48.0246,44.308,-17.7097,Bicycle
2.3377,-14.4517,9.2502,10.6545,21.7457,24.6657,18.0654,7.4527,-10.6116,-35.3917,Bicycle
1.8566,3.1677,-16.7028,-11.8191,8.7013,5.0222,60.756,42.7444,-29.9612,-1.6686,Others
9.8997,11.4591,13.0679,4.2413,-60.0578,-1.0126,41.6733,37.7631,88.7653,-21.1658,Walk
-1.6351,5.3046,-16.2117,22.5539,-12.9837,-61.6971,-61.6092,-18.4484,-39.7535,-54.1625,Taxi
-0.8117,-8.7016,7.7487,-14.6829,-9.5982,9.3934,8.6691,47.4826,83.7979,-44.3699,Walk
-0.7427,-9.1868,3.5168,40.2105,35.1733,-10.3439,37.574,24.9918,-64.2674,83.8719,Others
3.8315,-0.2271,-1.8378,3.8416,23.0867,-59.8176,-6.3872,1.9546,53.8327,44.1201,Walk
-0.787,6.8657,-18.515,20.9267,-11.0471,-25.1725,11.1139,-35.0135,-32.1676,97.5447,Taxi
9.3891,2.0245,18.4162,29.4061,3.923,56.8734,-34.3654,44.9777,15.0356,-67.8838,Others
0.7137,30.6055,-5.942,-14.2935,7.126,30.7373,12.8336,128.5581,56.6753,34.3069,Taxi
3.9908,-2.4325,-6.338,1.405,51.3461,1.4818,11.7942,-33.7718,-62.455,-25.4109,Bicycle
-0.2432,2.3552,20.8805,16.9786,3.5062,0.0034,43.8929,64.0167,16.1445,24.8178,Bicycle
0.8981,14.1569,-12.2957,24.5074,21.8593,28.667,3.2909,42.3439,44.1803,-12.3508,Taxi
3.4231,-14.7625,-2.7926,26.8155,1.8248,26.443,-21.7581,53.9995,88.746,18.719,Walk
-3.4119,13.7237,-14.1275,40.3132,28.1363,2.4485,-17.4001,-23.8509,-34.0933,5.3663,Bicycle
-0.8051,-3.3434,-4.9034,38.366,21.4353,53.7503,57.2655,-17.8896,93.1462,26.2987,Taxi
-2.9512,1.1606,-6.3361,49.0861,4.6755,-22.6074,13.639,-74.135,-3.021,53.7253,Bicycle
5.511,6.922,1.4025,30.852,36.1724,58.6519,46.4523,-44.8682,26.313,31.2551,Taxi
0.5079,12.2457,-0.2095,20.2535,-2.4069,-19.2508,9.3071,-2.9109,24.831,-32.2326,Taxi
5.5649,13.9619,16.8262,0.7953,17.9722,29.7951,3.4891,8.8256,-79.5713,30.7486,Taxi
4.0722,18.7903,22.4329,-16.6402,-9.4625,79.3148,48.4419,-1.8241,20.8951,-77.5574,Bicycle
-3.1804,17.9858,0.3374,23.2338,-8.3467,-15.2776,3.3513,15.3235,65.5191,-75.316,Bicycle
-3.4817,9.4533,16.5642,36.2133,7.4438,-9.2826,-10.8096,12.9481,-3.6726,40.7061,Others
2.5856,-11.1963,8.6538,17.4951,-11.3636,9.2829,44.7686,65.9019,31.9891,43.3472,Others
2.1367,-2.2297,16.1909,15.2436,27.8084,-4.5669,-44.8002,52.6937,-12.3595,-55.5504,Others
5.4372,-7.5044,-4.2922,0.8746,55.7386,56.0061,11.8287,52.3863,39.0678,-46.579,Bicycle
0.913,0.0012,21.4108,-2.0988,29.1881,-12.579,-32.937,28.7144,6.1912,52.7678,Walk
10.8535,2.1169,6.82,29.0818,6.0441,-23.4857,47.7465,10.0068,23.8067,24.3776,Bicycle
4.1244,12.5735,4.4242,-13.1679,-33.753,-20.1565,-25.3621,13.7037,-1.8077,-102.2359,Bicycle
-0.1248,9.3117,-1.0058,11.9989,4.3838,-29.8268,16.3344,36.7223,-23.0532,22.1251,Bicycle
4.0189,6.6207,2.5816,-16.7912,23.0948,-17.3273,75.2142,-9.875,-23.224,-16.8618,Walk
1.1369,7.1447,-7.3482,-6.8585,-38.8523,-3.8031,5.6972,83.3033,36.0276,21.5062,Taxi
-5.9966,5.9999,5.3871,-13.0697,-28.5682,25.4135,23.456,-1.671,-44.3822,25.4603,Bicycle
0.3708,-19.7041,-16.1524,-12.4132,10.3947,17.3245,-3.5298,29.8055,61.3352,-7.8131,Bicycle
3.9574,3.6004,-9.2061,2.0316,8.937,14.9525,32.7762,7.5626,-21.0147,14.1288,Bicycle
10.3874,6.3705,11.0693,-8.7456,18.2976,-86.6731,-50.7684,28.7076,-27.6003,90.2879,Taxi
0.2786,9.1866,16.6878,-3.9386,12.172,28.1816,-6.7879,76.7082,45.2997,56.7516,Taxi
3.6786,-8.7862,-12.3983,16.0747,1.068,-1.0267,-1.8195,35.4667,2.1872,-33.8861,Walk
-7.5533,14.4352,18.0838,18.2427,17.5499,8.5976,24.5974,-34.7228,88.3313,65.1725,Walk
-1.652,-0.5808,-37.6711,7.2502,-14.6537,17.732,1.2116,29.2793,1.2077,-47.0745,Others
5.0375,2.4352,12.0138,13.9626,5.5811,59.0816,47.1431,-76.8378,-64.3352,28.6622,Taxi
-3.2489,11.9804,-19.1221,22.4853,23.9602,24.8966,-47.2199,34.0222,2.0309,-46.2146,Bicycle
1.8942,-7.5551,2.7719,19.7647,-26.2372,43.9447,1.2978,-52.6292,81.6605,23.3843,Bicycle
0.4533,20.1689,10.4369,20.1837,-21.99,-6.3582,43.8317,-25.3915,28.4057,16.2168,Walk
-2.465,-2.2675,-2.7548,-2.6677,13.9347,52.8485,37.016,-35.9718,16.5316,-10.002,Bicycle
2.397,17.5469,-1.1818,-14.1759,1.5136,2.8184,-38.7641,67.752,-64.0625,87.1073,Others
3.8173,3.9248,4.9939,22.898,22.6624,16.8609,52.8336,-11.3817,-65.9493,-43.4307,Bicycle
3.0052,8.6343,-8.2261,13.1504,-4.7932,2.6325,7.7207,50.6034,17.3557,-12.8778,Bicycle
4.4069,7.8591,-4.4903,27.9241,-24.0125,-78.6579,30.0417,33.3223,-13.0538,-47.5259,Taxi
-4.0186,11.3842,0.7818,29.1747,7.3148,1.23,10.2984,-30.7838,60.3704,-93.2492,Walk
-7.7928,6.9182,7.3057,-11.2501,-16.2988,34.5642,14.1858,28.4969,-24.6875,49.0366,Others
7.2698,-10.9788,-10.4799,-5.6471,-7.7581,-28.2646,-6.4045,70.3006,38.1319,-26.82,Walk
2.775,-2.5363,-7.6562,-0.5296,21.5638,3.5012,-17.2926,31.7331,18.7222,28.0404,Bicycle
2.281,19.3506,-1.1447,14.946,37.5815,16.032,43.6087,0.9019,15.093,28.541,Bicycle
10.101,13.9525,12.5434,28.6095,14.7362,7.4671,-6.0892,-66.9999,33.8695,-66.5445,Walk
-1.8092,6.538,10.1463,10.2905,12.0852,17.0507,68.7467,2.2496,52.9364,-20.1254,Walk
-8.7751,-7.682,-12.3193,-28.134,23.111,14.4167,8.3359,-13.7671,-1.6358,-19.1748,Walk
11.2328,1.9264,10.2593,-2.505,51.1523,-21.1053,2.8994,-19.9441,5.0154,8.4072,Bicycle
-3.7333,-10.1214,-5.0747,10.5302,-17.5463,-5.8069,2.5895,-4.0417,-16.3647,35.2498,Taxi
6.6424,13.6976,-3.4329,-14.4188,9.7484,-37.7153,39.2172,-10.1843,-13.5452,25.9891,Walk
6.3902,8.9103,-12.7944,-0.2947,-35.9476,-50.6125,-0.5471,-85.1787,-92.4264,-16.633,Bus
5.7194,-7.6263,25.8301,-42.7365,-2.8367,9.4998,-15.0187,-87.95,47.8015,61.1144,Bus
-1.5935,4.6751,13.9997,7.639,13.8555,-36.4379,41.6461,43.1029,-57.9841,-1.1481,Bicycle
2.5087,7.4963,6.3786,-0.5428,-29.2816,-16.7397,45.5792,62.2113,41.4577,52.9414,Bicycle
-1.4862,-3.6456,13.9378,32.1579,-11.6145,31.5234,30.7635,79.015,31.7386,-80.8083,Taxi
4.9361,13.1688,-10.6086,62.8221,-32.4386,-25.1028,-56.8899,110.0266,-4.4815,41.0702,Others
2.7528,-22.0272,-13.6862,6.2247,-51.0118,-27.7941,84.744,122.9784,-26.6138,95.9198,Bicycle
