CustomerID,ProductLine,ProductNumber,Date,Amount
535,A-100,108,7/3/2021,24
567,B-200,273,7/3/2021,70
637,E-500,554,7/3/2021,166
643,C-300,334,7/3/2021,81
658,B-200,201,7/3/2021,42
722,D-400,405,7/3/2021,140
763,B-200,241,7/3/2021,69
832,D-400,476,7/3/2021,109
877,C-300,372,7/3/2021,105
900,E-500,565,7/3/2021,205
916,E-500,530,7/3/2021,185
953,B-200,270,7/3/2021,78
994,B-200,272,7/3/2021,67
38,D-400,415,7/4/2021,137
114,B-200,247,7/4/2021,72
193,D-400,411,7/4/2021,109
238,A-100,188,7/4/2021,19
306,A-100,173,7/4/2021,30
323,A-100,135,7/4/2021,21
336,E-500,548,7/4/2021,210
336,A-100,189,7/4/2021,30
361,E-500,515,7/4/2021,200
361,C-300,344,7/4/2021,67
421,E-500,558,7/4/2021,157
446,B-200,269,7/4/2021,78
556,C-300,372,7/4/2021,82
591,A-100,121,7/4/2021,24
596,E-500,559,7/4/2021,170
607,D-400,449,7/4/2021,139
654,A-100,174,7/4/2021,28
662,C-300,334,7/4/2021,69
742,C-300,385,7/4/2021,54
762,A-100,110,7/4/2021,15
802,E-500,528,7/4/2021,206
848,D-400,430,7/4/2021,148
850,E-500,566,7/4/2021,198
888,D-400,431,7/4/2021,144
944,B-200,266,7/4/2021,66
970,D-400,491,7/4/2021,148
976,B-200,245,7/4/2021,44
95,D-400,443,7/5/2021,138
99,B-200,273,7/5/2021,61
114,E-500,542,7/5/2021,152
175,D-400,478,7/5/2021,148
195,B-200,282,7/5/2021,39
214,C-300,335,7/5/2021,117
262,A-100,133,7/5/2021,35
294,C-300,322,7/5/2021,102
324,D-400,460,7/5/2021,112
334,C-300,323,7/5/2021,115
408,E-500,582,7/5/2021,216
474,D-400,405,7/5/2021,119
642,B-200,286,7/5/2021,60
724,D-400,409,7/5/2021,101
735,C-300,353,7/5/2021,99
738,B-200,261,7/5/2021,61
775,B-200,258,7/5/2021,53
799,A-100,162,7/5/2021,31
933,A-100,134,7/5/2021,32
947,C-300,318,7/5/2021,83
972,C-300,374,7/5/2021,97
273,B-200,262,7/6/2021,76
290,E-500,543,7/6/2021,154
321,B-200,266,7/6/2021,61
322,E-500,568,7/6/2021,186
336,A-100,135,7/6/2021,18
365,B-200,252,7/6/2021,49
377,B-200,214,7/6/2021,47
387,B-200,260,7/6/2021,44
404,B-200,261,7/6/2021,47
500,D-400,455,7/6/2021,138
608,A-100,191,7/6/2021,45
831,C-300,382,7/6/2021,82
846,B-200,244,7/6/2021,57
855,E-500,596,7/6/2021,206
925,A-100,173,7/6/2021,43
931,A-100,115,7/6/2021,39
937,E-500,584,7/6/2021,185
968,D-400,403,7/6/2021,138
5,D-400,421,7/7/2021,146
56,B-200,277,7/7/2021,73
148,D-400,452,7/7/2021,100
170,E-500,518,7/7/2021,154
172,E-500,572,7/7/2021,177
191,B-200,216,7/7/2021,69
254,D-400,432,7/7/2021,105
264,B-200,203,7/7/2021,44
286,E-500,507,7/7/2021,152
321,A-100,159,7/7/2021,40
355,B-200,292,7/7/2021,41
374,B-200,208,7/7/2021,49
483,B-200,229,7/7/2021,47
741,C-300,393,7/7/2021,83
792,E-500,593,7/7/2021,155
796,B-200,280,7/7/2021,54
855,C-300,364,7/7/2021,56
924,C-300,315,7/7/2021,118
43,C-300,315,7/8/2021,97
121,B-200,288,7/8/2021,44
166,E-500,523,7/8/2021,216
245,B-200,207,7/8/2021,38
279,C-300,335,7/8/2021,88
354,A-100,157,7/8/2021,29
391,D-400,462,7/8/2021,103
444,A-100,152,7/8/2021,30
466,A-100,125,7/8/2021,16
469,E-500,585,7/8/2021,188
530,C-300,375,7/8/2021,99
613,A-100,108,7/8/2021,19
622,C-300,370,7/8/2021,114
628,C-300,382,7/8/2021,61
706,E-500,508,7/8/2021,216
751,E-500,576,7/8/2021,177
767,D-400,467,7/8/2021,136
772,E-500,522,7/8/2021,219
787,C-300,327,7/8/2021,68
857,E-500,502,7/8/2021,164
860,D-400,422,7/8/2021,134
33,D-400,463,7/9/2021,117
60,E-500,543,7/9/2021,190
138,C-300,375,7/9/2021,84
164,B-200,279,7/9/2021,70
175,A-100,185,7/9/2021,14
215,D-400,458,7/9/2021,103
237,D-400,495,7/9/2021,140
471,B-200,266,7/9/2021,69
486,A-100,145,7/9/2021,48
602,C-300,381,7/9/2021,76
607,A-100,183,7/9/2021,40
668,E-500,574,7/9/2021,152
791,D-400,438,7/9/2021,135
860,B-200,278,7/9/2021,44
16,D-400,415,7/10/2021,100
120,A-100,150,7/10/2021,10
136,A-100,119,7/10/2021,19
136,C-300,317,7/10/2021,50
201,E-500,590,7/10/2021,156
253,A-100,132,7/10/2021,22
277,D-400,409,7/10/2021,136
314,C-300,338,7/10/2021,108
326,D-400,451,7/10/2021,103
341,B-200,224,7/10/2021,57
406,A-100,146,7/10/2021,10
459,B-200,254,7/10/2021,55
490,E-500,569,7/10/2021,195
561,C-300,376,7/10/2021,117
578,A-100,155,7/10/2021,30
634,D-400,437,7/10/2021,115
655,E-500,590,7/10/2021,156
685,E-500,544,7/10/2021,208
748,C-300,345,7/10/2021,107
774,A-100,174,7/10/2021,31
896,B-200,274,7/10/2021,35
913,B-200,268,7/10/2021,72
938,B-200,249,7/10/2021,72
944,C-300,303,7/10/2021,116
950,E-500,539,7/10/2021,206
959,E-500,524,7/10/2021,211
55,D-400,463,7/11/2021,120
58,E-500,548,7/11/2021,164
126,B-200,272,7/11/2021,40
157,D-400,420,7/11/2021,100
168,B-200,261,7/11/2021,56
201,D-400,452,7/11/2021,114
328,A-100,115,7/11/2021,48
354,E-500,583,7/11/2021,202
440,E-500,573,7/11/2021,164
474,B-200,281,7/11/2021,77
502,C-300,370,7/11/2021,53
706,A-100,188,7/11/2021,42
716,A-100,144,7/11/2021,35
753,B-200,235,7/11/2021,75
801,C-300,376,7/11/2021,117
814,C-300,379,7/11/2021,53
823,B-200,244,7/11/2021,36
828,D-400,491,7/11/2021,117
871,E-500,587,7/11/2021,184
920,C-300,346,7/11/2021,53
32,B-200,232,7/12/2021,41
34,A-100,172,7/12/2021,11
159,D-400,489,7/12/2021,117
162,C-300,337,7/12/2021,113
237,E-500,587,7/12/2021,219
254,E-500,547,7/12/2021,199
261,D-400,462,7/12/2021,115
312,A-100,115,7/12/2021,28
318,E-500,571,7/12/2021,206
371,A-100,103,7/12/2021,22
387,E-500,555,7/12/2021,206
392,C-300,311,7/12/2021,108
478,A-100,148,7/12/2021,35
485,C-300,365,7/12/2021,63
494,A-100,138,7/12/2021,32
497,D-400,446,7/12/2021,115
516,D-400,410,7/12/2021,112
531,E-500,532,7/12/2021,168
543,C-300,309,7/12/2021,89
583,A-100,121,7/12/2021,31
614,A-100,113,7/12/2021,42
649,B-200,240,7/12/2021,77
663,E-500,571,7/12/2021,165
710,A-100,146,7/12/2021,17
721,B-200,218,7/12/2021,57
736,D-400,431,7/12/2021,101
756,D-400,493,7/12/2021,116
840,B-200,210,7/12/2021,78
842,E-500,570,7/12/2021,175
853,B-200,211,7/12/2021,38
881,A-100,193,7/12/2021,13
936,E-500,531,7/12/2021,201
6,D-400,455,7/13/2021,112
37,C-300,364,7/13/2021,113
96,A-100,138,7/13/2021,27
194,C-300,302,7/13/2021,114
232,E-500,551,7/13/2021,184
346,D-400,482,7/13/2021,117
444,B-200,298,7/13/2021,42
462,B-200,269,7/13/2021,41
484,D-400,410,7/13/2021,138
492,E-500,507,7/13/2021,218
517,A-100,126,7/13/2021,12
619,E-500,501,7/13/2021,176
675,E-500,542,7/13/2021,179
681,E-500,524,7/13/2021,175
729,E-500,523,7/13/2021,174
748,D-400,456,7/13/2021,124
751,B-200,291,7/13/2021,44
798,D-400,452,7/13/2021,139
830,B-200,240,7/13/2021,46
838,C-300,392,7/13/2021,67
856,C-300,305,7/13/2021,97
980,A-100,144,7/13/2021,39
153,B-200,266,7/14/2021,41
164,B-200,270,7/14/2021,57
169,D-400,445,7/14/2021,121
183,A-100,189,7/14/2021,37
271,D-400,411,7/14/2021,134
450,A-100,182,7/14/2021,42
497,D-400,491,7/14/2021,101
528,E-500,507,7/14/2021,191
562,A-100,113,7/14/2021,29
767,E-500,555,7/14/2021,186
801,A-100,140,7/14/2021,38
803,A-100,113,7/14/2021,39
827,B-200,257,7/14/2021,54
848,B-200,290,7/14/2021,30
890,D-400,453,7/14/2021,118
941,A-100,168,7/14/2021,37
946,E-500,585,7/14/2021,163
954,B-200,214,7/14/2021,58
109,A-100,155,7/15/2021,36
193,D-400,411,7/15/2021,122
203,E-500,549,7/15/2021,198
213,B-200,269,7/15/2021,31
249,A-100,188,7/15/2021,42
284,C-300,366,7/15/2021,86
311,C-300,353,7/15/2021,96
341,E-500,552,7/15/2021,196
381,C-300,365,7/15/2021,111
448,A-100,153,7/15/2021,11
487,A-100,104,7/15/2021,12
533,E-500,539,7/15/2021,214
613,D-400,451,7/15/2021,132
682,C-300,315,7/15/2021,102
784,E-500,549,7/15/2021,176
789,E-500,531,7/15/2021,201
819,C-300,349,7/15/2021,98
820,B-200,230,7/15/2021,51
826,E-500,523,7/15/2021,211
935,B-200,285,7/15/2021,59
985,A-100,144,7/15/2021,19
6,A-100,155,7/16/2021,15
124,B-200,250,7/16/2021,48
129,E-500,587,7/16/2021,187
154,A-100,138,7/16/2021,42
157,D-400,408,7/16/2021,147
164,A-100,171,7/16/2021,27
220,B-200,234,7/16/2021,67
225,E-500,538,7/16/2021,216
237,A-100,181,7/16/2021,22
296,A-100,114,7/16/2021,28
376,B-200,215,7/16/2021,40
386,C-300,317,7/16/2021,90
389,A-100,137,7/16/2021,34
399,E-500,527,7/16/2021,172
399,A-100,135,7/16/2021,19
533,B-200,256,7/16/2021,75
599,B-200,238,7/16/2021,65
754,C-300,393,7/16/2021,64
757,B-200,201,7/16/2021,69
768,E-500,508,7/16/2021,204
862,A-100,184,7/16/2021,47
879,B-200,226,7/16/2021,72
896,B-200,236,7/16/2021,34
912,D-400,448,7/16/2021,133
931,D-400,487,7/16/2021,143
946,A-100,157,7/16/2021,29
955,C-300,384,7/16/2021,51
977,A-100,102,7/16/2021,47
47,C-300,395,7/17/2021,96
85,E-500,578,7/17/2021,170
95,D-400,451,7/17/2021,129
156,A-100,193,7/17/2021,23
159,D-400,495,7/17/2021,112
211,B-200,271,7/17/2021,79
323,B-200,238,7/17/2021,68
421,D-400,426,7/17/2021,103
490,D-400,416,7/17/2021,142
582,C-300,326,7/17/2021,62
607,E-500,570,7/17/2021,154
626,B-200,211,7/17/2021,78
643,A-100,182,7/17/2021,46
673,E-500,546,7/17/2021,208
748,E-500,589,7/17/2021,193
751,C-300,316,7/17/2021,54
768,B-200,206,7/17/2021,39
813,B-200,290,7/17/2021,33
929,D-400,404,7/17/2021,115
957,D-400,497,7/17/2021,101
12,C-300,351,7/18/2021,97
74,B-200,249,7/18/2021,57
140,A-100,159,7/18/2021,46
150,C-300,324,7/18/2021,50
173,A-100,121,7/18/2021,21
282,B-200,201,7/18/2021,48
287,A-100,138,7/18/2021,25
312,E-500,517,7/18/2021,199
404,E-500,547,7/18/2021,188
461,D-400,484,7/18/2021,102
498,C-300,310,7/18/2021,114
510,D-400,418,7/18/2021,104
561,E-500,521,7/18/2021,197
775,A-100,176,7/18/2021,43
926,B-200,232,7/18/2021,56
39,B-200,282,7/19/2021,32
114,D-400,432,7/19/2021,116
128,B-200,214,7/19/2021,56
189,C-300,341,7/19/2021,94
249,E-500,517,7/19/2021,187
332,B-200,251,7/19/2021,61
397,D-400,463,7/19/2021,106
461,A-100,167,7/19/2021,37
485,A-100,167,7/19/2021,26
733,D-400,420,7/19/2021,114
742,C-300,392,7/19/2021,110
789,C-300,373,7/19/2021,66
811,E-500,576,7/19/2021,180
826,B-200,208,7/19/2021,50
923,C-300,332,7/19/2021,63
942,B-200,229,7/19/2021,65
43,A-100,168,7/20/2021,18
84,E-500,539,7/20/2021,214
141,A-100,171,7/20/2021,12
164,E-500,574,7/20/2021,176
223,E-500,581,7/20/2021,175
280,B-200,260,7/20/2021,65
302,E-500,535,7/20/2021,176
302,D-400,480,7/20/2021,105
351,B-200,216,7/20/2021,36
417,C-300,308,7/20/2021,101
461,A-100,104,7/20/2021,26
650,C-300,307,7/20/2021,81
655,C-300,328,7/20/2021,66
664,B-200,295,7/20/2021,47
683,D-400,418,7/20/2021,120
687,B-200,244,7/20/2021,52
692,C-300,386,7/20/2021,119
697,E-500,584,7/20/2021,174
712,D-400,478,7/20/2021,145
735,E-500,519,7/20/2021,198
763,C-300,384,7/20/2021,53
786,E-500,598,7/20/2021,179
994,D-400,485,7/20/2021,147
994,C-300,371,7/20/2021,51
4,E-500,552,7/21/2021,183
23,D-400,486,7/21/2021,108
58,C-300,355,7/21/2021,69
154,E-500,560,7/21/2021,178
236,B-200,242,7/21/2021,36
325,D-400,439,7/21/2021,121
395,C-300,359,7/21/2021,103
421,D-400,496,7/21/2021,102
540,C-300,360,7/21/2021,77
544,E-500,588,7/21/2021,188
559,C-300,315,7/21/2021,64
567,E-500,537,7/21/2021,182
615,B-200,289,7/21/2021,75
634,A-100,128,7/21/2021,25
664,A-100,153,7/21/2021,10
709,A-100,166,7/21/2021,10
773,E-500,539,7/21/2021,188
799,E-500,523,7/21/2021,154
899,B-200,220,7/21/2021,74
905,A-100,148,7/21/2021,46
967,A-100,158,7/21/2021,28
25,A-100,192,7/22/2021,34
118,C-300,309,7/22/2021,78
132,D-400,443,7/22/2021,125
177,B-200,205,7/22/2021,64
198,E-500,591,7/22/2021,195
210,D-400,444,7/22/2021,103
290,C-300,330,7/22/2021,84
307,A-100,126,7/22/2021,42
324,A-100,114,7/22/2021,49
348,C-300,381,7/22/2021,103
356,A-100,182,7/22/2021,37
417,B-200,221,7/22/2021,32
484,D-400,424,7/22/2021,148
527,A-100,168,7/22/2021,23
532,A-100,115,7/22/2021,32
538,A-100,118,7/22/2021,47
551,A-100,161,7/22/2021,32
571,E-500,519,7/22/2021,155
580,E-500,522,7/22/2021,159
585,E-500,592,7/22/2021,186
620,C-300,363,7/22/2021,118
657,E-500,583,7/22/2021,207
773,E-500,576,7/22/2021,177
859,B-200,283,7/22/2021,61
873,E-500,507,7/22/2021,163
974,E-500,586,7/22/2021,208
43,C-300,387,7/23/2021,91
46,C-300,392,7/23/2021,110
121,E-500,553,7/23/2021,151
150,A-100,187,7/23/2021,32
184,E-500,524,7/23/2021,215
275,B-200,296,7/23/2021,68
322,D-400,456,7/23/2021,138
339,C-300,339,7/23/2021,101
341,C-300,357,7/23/2021,53
372,B-200,247,7/23/2021,73
429,A-100,166,7/23/2021,34
454,B-200,264,7/23/2021,58
624,A-100,109,7/23/2021,47
632,A-100,136,7/23/2021,24
851,C-300,380,7/23/2021,60
872,D-400,408,7/23/2021,137
957,C-300,358,7/23/2021,73
960,B-200,215,7/23/2021,47
984,E-500,586,7/23/2021,179
986,E-500,579,7/23/2021,205
1,D-400,487,7/24/2021,118
1,D-400,496,7/24/2021,136
74,D-400,450,7/24/2021,125
210,E-500,565,7/24/2021,213
267,C-300,376,7/24/2021,70
295,B-200,206,7/24/2021,41
297,C-300,343,7/24/2021,64
445,A-100,144,7/24/2021,24
603,C-300,335,7/24/2021,77
660,D-400,471,7/24/2021,139
676,E-500,528,7/24/2021,179
736,B-200,247,7/24/2021,75
897,D-400,452,7/24/2021,115
898,E-500,521,7/24/2021,177
899,E-500,507,7/24/2021,176
976,E-500,506,7/24/2021,151
995,B-200,227,7/24/2021,79
4,A-100,143,7/25/2021,49
95,C-300,324,7/25/2021,89
172,D-400,496,7/25/2021,146
177,C-300,396,7/25/2021,91
181,D-400,461,7/25/2021,126
241,C-300,360,7/25/2021,54
267,A-100,127,7/25/2021,42
280,C-300,367,7/25/2021,102
374,B-200,209,7/25/2021,59
468,A-100,146,7/25/2021,29
502,A-100,125,7/25/2021,35
563,C-300,389,7/25/2021,107
581,E-500,518,7/25/2021,169
643,A-100,159,7/25/2021,34
733,A-100,151,7/25/2021,33
806,A-100,133,7/25/2021,29
861,D-400,490,7/25/2021,146
876,A-100,182,7/25/2021,36
893,A-100,167,7/25/2021,15
964,A-100,128,7/25/2021,38
113,E-500,549,7/26/2021,171
124,B-200,226,7/26/2021,34
205,B-200,250,7/26/2021,64
359,B-200,276,7/26/2021,44
373,C-300,339,7/26/2021,94
374,A-100,131,7/26/2021,16
395,D-400,426,7/26/2021,116
429,E-500,539,7/26/2021,212
447,A-100,116,7/26/2021,39
515,A-100,119,7/26/2021,24
562,B-200,221,7/26/2021,68
576,C-300,390,7/26/2021,90
608,D-400,420,7/26/2021,109
743,C-300,369,7/26/2021,81
885,D-400,485,7/26/2021,140
907,A-100,163,7/26/2021,44
915,A-100,186,7/26/2021,17
918,D-400,410,7/26/2021,120
67,D-400,412,7/27/2021,112
104,B-200,224,7/27/2021,69
266,B-200,252,7/27/2021,65
274,C-300,305,7/27/2021,75
279,C-300,348,7/27/2021,114
335,D-400,463,7/27/2021,111
377,C-300,391,7/27/2021,69
407,B-200,285,7/27/2021,45
449,B-200,213,7/27/2021,78
549,A-100,102,7/27/2021,39
554,E-500,595,7/27/2021,199
562,A-100,146,7/27/2021,43
582,A-100,174,7/27/2021,19
675,A-100,134,7/27/2021,35
693,D-400,439,7/27/2021,112
720,B-200,271,7/27/2021,71
882,B-200,244,7/27/2021,73
910,E-500,574,7/27/2021,164
959,A-100,141,7/27/2021,32
978,C-300,362,7/27/2021,110
36,B-200,203,7/28/2021,60
141,A-100,103,7/28/2021,31
169,E-500,537,7/28/2021,171
247,B-200,290,7/28/2021,73
264,A-100,126,7/28/2021,24
272,B-200,217,7/28/2021,38
317,A-100,182,7/28/2021,22
456,D-400,451,7/28/2021,136
526,A-100,175,7/28/2021,22
642,C-300,389,7/28/2021,114
648,B-200,221,7/28/2021,59
904,B-200,264,7/28/2021,33
58,D-400,493,7/29/2021,124
121,C-300,349,7/29/2021,72
121,B-200,229,7/29/2021,59
240,C-300,335,7/29/2021,56
314,A-100,122,7/29/2021,29
319,A-100,157,7/29/2021,39
517,B-200,251,7/29/2021,71
522,B-200,259,7/29/2021,72
541,A-100,185,7/29/2021,21
573,B-200,224,7/29/2021,53
573,A-100,142,7/29/2021,26
700,A-100,101,7/29/2021,12
865,E-500,542,7/29/2021,165
921,D-400,425,7/29/2021,122
1000,A-100,163,7/29/2021,45
47,C-300,316,7/30/2021,51
99,A-100,120,7/30/2021,28
145,A-100,170,7/30/2021,20
179,E-500,569,7/30/2021,156
249,D-400,467,7/30/2021,127
346,D-400,456,7/30/2021,147
366,E-500,546,7/30/2021,212
476,B-200,258,7/30/2021,69
550,A-100,135,7/30/2021,13
632,D-400,496,7/30/2021,125
689,A-100,137,7/30/2021,31
881,A-100,113,7/30/2021,10
886,A-100,194,7/30/2021,21
113,E-500,544,7/31/2021,215
124,C-300,383,7/31/2021,74
137,E-500,591,7/31/2021,213
166,D-400,446,7/31/2021,107
178,E-500,516,7/31/2021,174
206,E-500,567,7/31/2021,213
211,A-100,174,7/31/2021,31
232,D-400,434,7/31/2021,106
237,D-400,484,7/31/2021,103
261,D-400,434,7/31/2021,126
288,E-500,507,7/31/2021,159
293,B-200,251,7/31/2021,39
304,E-500,509,7/31/2021,160
424,C-300,387,7/31/2021,84
523,E-500,554,7/31/2021,207
628,A-100,122,7/31/2021,43
641,E-500,583,7/31/2021,211
649,E-500,575,7/31/2021,192
688,A-100,186,7/31/2021,10
759,D-400,456,7/31/2021,118
771,B-200,278,7/31/2021,79
833,E-500,519,7/31/2021,163
846,C-300,306,7/31/2021,102
848,A-100,157,7/31/2021,39
857,B-200,233,7/31/2021,49
865,A-100,132,7/31/2021,22
942,A-100,129,7/31/2021,30
949,B-200,272,7/31/2021,35
10,E-500,127,8/1/2021,23
58,A-100,140,8/1/2021,48
145,D-400,410,8/1/2021,148
195,B-200,275,8/1/2021,67
239,C-300,391,8/1/2021,116
264,D-400,412,8/1/2021,122
309,E-500,572,8/1/2021,169
354,B-200,260,8/1/2021,39
465,C-300,320,8/1/2021,97
495,D-400,422,8/1/2021,134
520,B-200,272,8/1/2021,39
592,B-200,253,8/1/2021,74
673,B-200,263,8/1/2021,53
725,E-500,529,8/1/2021,209
753,B-200,296,8/1/2021,50
826,B-200,233,8/1/2021,69
873,A-100,124,8/1/2021,25
919,A-100,194,8/1/2021,39
928,B-200,244,8/1/2021,55
92,A-100,192,8/2/2021,32
103,C-300,356,8/2/2021,102
109,D-400,431,8/2/2021,119
248,E-500,544,8/2/2021,189
269,C-300,360,8/2/2021,66
271,C-300,398,8/2/2021,57
277,B-200,287,8/2/2021,46
315,C-300,386,8/2/2021,55
413,B-200,248,8/2/2021,59
421,D-400,474,8/2/2021,130
421,A-100,172,8/2/2021,36
448,E-500,549,8/2/2021,175
472,E-500,549,8/2/2021,188
487,C-300,346,8/2/2021,117
696,B-200,288,8/2/2021,69
705,A-100,121,8/2/2021,38
708,B-200,211,8/2/2021,68
788,C-300,314,8/2/2021,56
910,A-100,128,8/2/2021,40
940,E-500,553,8/2/2021,167
57,A-100,156,8/3/2021,26
70,D-400,428,8/3/2021,103
82,E-500,570,8/3/2021,180
136,A-100,156,8/3/2021,38
149,A-100,147,8/3/2021,23
226,B-200,291,8/3/2021,57
384,A-100,162,8/3/2021,37
390,D-400,450,8/3/2021,104
482,D-400,468,8/3/2021,119
530,C-300,319,8/3/2021,54
534,B-200,237,8/3/2021,77
556,B-200,202,8/3/2021,79
569,D-400,488,8/3/2021,120
577,A-100,143,8/3/2021,48
665,C-300,343,8/3/2021,62
724,D-400,463,8/3/2021,121
749,A-100,165,8/3/2021,43
800,C-300,364,8/3/2021,66
841,C-300,353,8/3/2021,105
856,B-200,260,8/3/2021,55
871,E-500,583,8/3/2021,199
953,A-100,136,8/3/2021,43
955,A-100,103,8/3/2021,18
1,D-400,438,8/4/2021,129
85,B-200,214,8/4/2021,52
91,B-200,223,8/4/2021,40
108,C-300,358,8/4/2021,81
128,D-400,441,8/4/2021,118
199,A-100,154,8/4/2021,33
218,D-400,463,8/4/2021,106
226,C-300,380,8/4/2021,95
283,E-500,554,8/4/2021,185
389,B-200,258,8/4/2021,50
409,B-200,266,8/4/2021,30
409,D-400,468,8/4/2021,114
518,C-300,347,8/4/2021,61
521,D-400,447,8/4/2021,107
620,B-200,279,8/4/2021,38
731,D-400,469,8/4/2021,110
811,D-400,464,8/4/2021,147
861,B-200,208,8/4/2021,70
885,A-100,122,8/4/2021,43
921,E-500,574,8/4/2021,201
18,D-400,421,8/5/2021,123
18,A-100,185,8/5/2021,24
24,E-500,543,8/5/2021,209
58,E-500,536,8/5/2021,165
80,B-200,231,8/5/2021,64
130,D-400,437,8/5/2021,112
132,D-400,450,8/5/2021,127
158,C-300,312,8/5/2021,108
215,A-100,191,8/5/2021,49
267,A-100,112,8/5/2021,27
331,C-300,315,8/5/2021,80
445,E-500,564,8/5/2021,204
477,B-200,296,8/5/2021,36
522,E-500,548,8/5/2021,188
544,A-100,164,8/5/2021,25
596,E-500,569,8/5/2021,194
680,D-400,446,8/5/2021,126
771,D-400,476,8/5/2021,149
901,A-100,130,8/5/2021,17
920,D-400,462,8/5/2021,146
54,A-100,181,8/6/2021,39
363,B-200,283,8/6/2021,34
432,A-100,147,8/6/2021,16
490,B-200,270,8/6/2021,30
594,A-100,173,8/6/2021,29
635,C-300,353,8/6/2021,84
680,A-100,124,8/6/2021,48
704,D-400,440,8/6/2021,133
735,C-300,357,8/6/2021,111
759,D-400,467,8/6/2021,126
801,A-100,137,8/6/2021,18
967,A-100,104,8/6/2021,37
978,D-400,454,8/6/2021,109
990,C-300,388,8/6/2021,117
77,A-100,149,8/7/2021,25
136,D-400,402,8/7/2021,136
172,D-400,421,8/7/2021,116
175,D-400,440,8/7/2021,124
237,B-200,261,8/7/2021,51
238,C-300,363,8/7/2021,104
262,D-400,438,8/7/2021,118
325,B-200,263,8/7/2021,33
372,C-300,388,8/7/2021,79
422,B-200,253,8/7/2021,65
448,C-300,341,8/7/2021,63
470,B-200,209,8/7/2021,66
474,C-300,357,8/7/2021,95
513,D-400,431,8/7/2021,116
700,C-300,307,8/7/2021,86
714,C-300,365,8/7/2021,99
781,C-300,390,8/7/2021,101
784,C-300,351,8/7/2021,81
785,D-400,437,8/7/2021,112
793,B-200,227,8/7/2021,70
804,E-500,550,8/7/2021,172
810,B-200,230,8/7/2021,54
835,B-200,208,8/7/2021,31
851,C-300,327,8/7/2021,68
870,B-200,265,8/7/2021,33
926,E-500,557,8/7/2021,154
929,E-500,549,8/7/2021,198
29,B-200,201,8/8/2021,77
74,C-300,316,8/8/2021,112
162,D-400,480,8/8/2021,100
164,D-400,409,8/8/2021,117
167,D-400,402,8/8/2021,128
279,C-300,354,8/8/2021,74
284,B-200,212,8/8/2021,77
292,C-300,395,8/8/2021,76
341,B-200,210,8/8/2021,59
347,C-300,349,8/8/2021,113
386,B-200,276,8/8/2021,56
421,A-100,160,8/8/2021,22
540,C-300,343,8/8/2021,51
613,D-400,484,8/8/2021,132
702,C-300,382,8/8/2021,73
750,B-200,205,8/8/2021,47
822,D-400,423,8/8/2021,145
826,E-500,568,8/8/2021,181
833,A-100,112,8/8/2021,39
59,D-400,427,8/9/2021,117
159,D-400,460,8/9/2021,110
245,A-100,125,8/9/2021,42
259,D-400,412,8/9/2021,137
326,B-200,220,8/9/2021,41
384,B-200,289,8/9/2021,66
421,B-200,280,8/9/2021,70
424,B-200,202,8/9/2021,71
430,C-300,398,8/9/2021,84
462,D-400,433,8/9/2021,128
497,D-400,447,8/9/2021,100
617,A-100,124,8/9/2021,27
618,E-500,504,8/9/2021,201
687,B-200,278,8/9/2021,64
718,C-300,334,8/9/2021,87
766,C-300,330,8/9/2021,69
835,C-300,374,8/9/2021,104
840,D-400,425,8/9/2021,107
856,E-500,551,8/9/2021,197
880,D-400,403,8/9/2021,106
984,A-100,160,8/9/2021,36
7,E-500,598,8/10/2021,207
62,D-400,428,8/10/2021,126
109,A-100,107,8/10/2021,47
190,B-200,215,8/10/2021,39
238,A-100,110,8/10/2021,33
281,C-300,346,8/10/2021,58
287,B-200,249,8/10/2021,60
343,A-100,133,8/10/2021,43
351,A-100,108,8/10/2021,19
353,D-400,496,8/10/2021,141
411,E-500,541,8/10/2021,210
430,A-100,198,8/10/2021,25
434,A-100,106,8/10/2021,15
480,C-300,371,8/10/2021,70
547,C-300,332,8/10/2021,53
552,D-400,431,8/10/2021,109
564,D-400,439,8/10/2021,137
703,C-300,391,8/10/2021,67
800,B-200,201,8/10/2021,43
851,E-500,523,8/10/2021,203
958,D-400,441,8/10/2021,103
121,E-500,582,8/11/2021,160
125,E-500,523,8/11/2021,216
145,A-100,135,8/11/2021,46
164,A-100,149,8/11/2021,20
506,B-200,257,8/11/2021,30
551,D-400,471,8/11/2021,109
564,B-200,269,8/11/2021,69
633,D-400,436,8/11/2021,117
679,C-300,363,8/11/2021,60
688,B-200,264,8/11/2021,50
723,E-500,518,8/11/2021,154
725,C-300,302,8/11/2021,88
734,C-300,396,8/11/2021,72
789,C-300,359,8/11/2021,105
860,A-100,185,8/11/2021,25
943,E-500,546,8/11/2021,164
953,A-100,158,8/11/2021,36
961,A-100,150,8/11/2021,42
71,B-200,222,8/12/2021,66
128,D-400,481,8/12/2021,145
224,C-300,312,8/12/2021,76
224,B-200,269,8/12/2021,75
241,B-200,250,8/12/2021,67
424,B-200,229,8/12/2021,57
436,E-500,534,8/12/2021,218
479,C-300,380,8/12/2021,102
479,B-200,243,8/12/2021,58
496,E-500,590,8/12/2021,219
618,A-100,180,8/12/2021,22
657,D-400,431,8/12/2021,137
749,E-500,589,8/12/2021,206
762,C-300,392,8/12/2021,63
765,B-200,225,8/12/2021,35
